iso3,year,cause,sex,all,a00,a01,a05,a10,a15,a20,a25,a30,a35,a40,a45,a50,a55,a60,a65,a70,a75,a80,a85,age,any_year_reason,unk
MEX,2003,1080,2,14239,51,18,11,27,42,53,80,112,142,233,350,476,647,862,1157,1631,2014,2260,4039,0,0,34
MEX,2008,680,2,563,0,0,2,1,3,2,5,7,16,21,30,24,31,53,45,42,76,70,135,0,0,0
MEX,2010,1310,9,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2008,440,2,23,0,0,0,1,7,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,1470,1,44,1,1,1,0,0,1,0,2,2,1,3,5,5,4,5,6,1,3,3,0,0,0
MEX,2017,1400,2,2238,1509,240,66,61,45,42,32,31,25,22,17,35,21,17,13,18,8,13,23,0,0,0
MEX,2002,460,2,4,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2017,1140,1,4217,176,69,24,19,32,59,73,74,110,159,172,194,293,346,341,439,485,454,686,0,0,12
MEX,2017,440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,900,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2007,860,1,2827,0,1,0,1,17,37,93,191,251,338,339,325,297,237,228,168,133,85,52,0,0,34
MEX,2011,890,2,153,0,1,1,0,3,3,6,4,14,17,13,23,15,14,14,10,6,4,5,0,0,0
MEX,2002,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,1470,1,27,1,0,1,0,1,0,2,4,0,2,5,3,2,1,2,0,0,3,0,0,0,0
MEX,2011,1380,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2013,260,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,70,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,140,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2017,590,2,255434,3933,1110,719,803,1123,1420,1851,2418,3660,5947,8881,12589,16994,21099,23664,26653,29993,32645,59886,0,0,46
MEX,2001,741,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MEX,2011,1181,2,424,1,0,0,0,3,0,1,0,4,1,6,7,14,21,29,55,55,63,164,0,0,0
MEX,2012,1160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2013,1520,1,1981,12,41,19,15,46,96,84,107,112,169,158,169,150,163,146,139,127,108,111,0,0,9
MEX,2013,1330,1,106,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2005,744,2,348,0,0,0,0,0,3,1,2,3,9,18,27,30,46,38,51,51,37,32,0,0,0
MEX,1998,350,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,990,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
MEX,2004,360,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2013,745,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,650,1,3135,4,14,9,2,7,10,13,23,29,51,103,162,268,393,488,469,429,348,310,0,0,3
MEX,2003,670,2,2135,0,1,2,3,7,5,14,12,22,49,99,117,184,222,320,328,327,218,204,0,0,1
MEX,2011,30,2,808,1,3,8,7,21,38,36,43,35,33,57,62,72,75,78,70,68,57,43,0,0,1
MEX,2004,611,1,305,0,1,1,1,0,2,1,7,11,5,14,23,40,32,38,41,37,27,23,0,0,1
MEX,2004,742,1,549,0,1,0,0,0,1,2,3,5,16,19,23,27,71,75,88,80,76,61,0,0,1
MEX,2015,1010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2012,560,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2008,990,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2008,290,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2013,1320,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,1040,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
MEX,2000,1070,1,24082,1,0,2,1,32,71,126,225,375,631,936,1310,1755,2314,2799,3058,3231,2648,4480,0,0,87
MEX,2006,130,1,6,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0
MEX,1998,1500,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEX,2002,1150,2,15125,163,81,40,45,68,102,153,264,402,493,737,966,1169,1374,1560,1765,1712,1531,2438,0,0,62
MEX,2001,80,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1570,1,2827,0,0,5,82,351,509,458,316,261,168,153,94,91,77,62,58,51,34,32,0,0,25
MEX,2015,990,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,570,1,1085,21,7,2,2,12,15,12,19,22,29,36,30,36,49,73,92,132,165,331,0,0,0
MEX,2001,681,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2007,160,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
MEX,2015,1210,2,6908,59,18,24,38,92,148,143,137,153,219,262,373,506,588,615,645,759,770,1358,0,0,1
MEX,2008,1240,1,575,8,2,4,1,5,1,5,11,11,21,23,30,35,29,46,51,88,84,117,0,0,3
MEX,2005,50,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,1590,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2005,780,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MEX,2016,1270,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,360,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MEX,2002,120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2015,9000,1,1635,2,3,4,4,22,21,20,24,36,55,66,108,140,180,232,197,218,159,144,0,0,0
MEX,2015,620,2,243,0,0,0,0,0,0,0,2,2,11,12,20,14,26,26,37,34,27,32,0,0,0
MEX,2011,1530,1,436,2,27,12,4,14,25,36,35,40,37,29,29,24,20,17,17,20,24,17,0,0,7
MEX,2008,611,2,185,0,0,0,0,0,2,4,2,1,9,10,14,17,23,18,16,17,18,34,0,0,0
MEX,2008,1490,1,29282,494,753,520,776,2498,3184,2810,2691,2434,2039,1875,1613,1428,1234,1045,1019,884,738,922,0,0,325
MEX,2014,1360,2,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MEX,2013,1183,1,122,3,4,0,1,0,4,3,5,7,6,12,6,14,8,5,9,15,9,11,0,0,0
MEX,2015,410,2,6,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
MEX,1998,743,2,144,0,0,0,1,1,1,0,5,1,5,5,18,15,11,23,12,17,12,16,0,0,1
MEX,2009,660,1,1698,0,0,1,0,1,6,6,12,26,46,92,141,150,230,258,244,227,133,122,0,0,3
MEX,1998,1200,2,5443,83,55,47,58,104,123,127,128,151,146,236,256,332,391,500,474,543,550,1122,0,0,17
MEX,2003,9008,1,76,2,3,2,1,2,7,10,12,8,6,5,1,2,2,2,3,3,1,2,0,0,2
MEX,2017,1240,1,1294,9,3,0,1,8,6,24,19,30,54,61,67,111,107,100,132,158,147,252,0,0,5
MEX,2004,9008,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,1541,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,860,2,253,0,0,0,0,2,3,4,9,21,14,31,25,36,31,22,19,13,10,13,0,0,0
MEX,2004,1620,1,2449,17,25,27,53,184,248,249,235,245,186,179,165,118,94,98,89,55,52,39,0,0,91
MEX,2009,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,732,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,1184,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2013,1300,2,2043,7,2,8,16,45,64,60,104,84,130,136,133,138,126,107,147,155,183,397,0,0,1
MEX,2016,1320,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,370,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2003,190,1,151,2,0,0,2,1,1,1,10,13,18,20,18,14,13,13,7,5,8,4,0,0,1
MEX,2003,780,2,1532,30,45,27,40,18,38,26,51,50,70,72,97,113,126,126,152,147,146,157,0,0,1
MEX,2007,732,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,530,9,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
MEX,2014,1475,1,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2008,1080,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MEX,2000,1050,1,403,0,4,3,2,6,7,10,17,14,42,30,40,44,43,54,27,36,11,12,0,0,1
MEX,2009,670,2,2232,0,1,1,1,2,7,14,16,29,54,91,122,164,245,289,346,359,262,229,0,0,0
MEX,1998,20,9,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEX,2012,1330,2,130,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEX,2009,9005,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,1510,2,181,2,17,5,9,18,23,8,13,12,6,12,5,6,7,7,8,7,5,11,0,0,0
MEX,2000,1390,2,239,129,39,9,12,7,9,9,3,3,5,4,3,4,2,1,0,0,0,0,0,0,0
MEX,2001,600,1,26869,49,257,313,277,411,397,403,446,566,705,1028,1426,1987,2632,3356,3804,3645,2534,2593,0,0,40
MEX,2006,682,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,240,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,1050,2,848,0,1,3,2,3,9,19,24,50,60,82,73,79,94,118,83,77,31,40,0,0,0
MEX,2011,730,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1181,1,427,1,1,4,0,2,6,11,14,19,20,15,29,23,27,28,31,43,48,100,0,0,5
MEX,2002,340,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,1240,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,731,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,190,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,570,2,901,22,19,2,11,11,13,19,10,24,17,17,31,29,52,51,64,90,100,314,0,0,5
MEX,2004,660,1,1487,0,0,0,1,1,7,5,11,16,43,86,103,126,199,237,233,191,121,104,0,0,3
MEX,2013,9000,2,2407,2,5,9,10,9,18,14,40,67,110,159,215,252,242,269,267,286,221,212,0,0,0
MEX,2016,1390,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2008,745,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2005,410,1,22,1,1,1,1,0,0,3,2,2,3,0,0,1,1,1,1,2,2,0,0,0,0
MEX,2013,1110,1,17412,303,120,23,28,52,95,81,119,134,201,246,418,567,835,1295,1904,2681,3190,5097,0,0,23
MEX,2001,1160,1,1376,0,1,1,1,6,11,11,18,20,35,49,59,73,95,126,164,184,190,323,0,0,9
MEX,1999,90,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,1510,2,261,7,33,10,22,30,26,18,12,11,15,8,8,7,10,13,5,7,7,12,0,0,0
MEX,2000,1040,2,49378,137,73,44,67,133,203,244,334,522,739,1098,1596,2195,3199,4362,5630,6585,6752,15268,0,0,197
MEX,2013,380,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
MEX,2002,1180,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,450,2,179,0,0,0,2,17,36,47,35,32,9,1,0,0,0,0,0,0,0,0,0,0,0
MEX,2005,1300,2,1239,3,4,9,25,54,94,69,89,64,89,61,60,60,51,52,61,68,105,220,0,0,1
MEX,1998,613,1,227,1,1,0,1,0,1,1,1,2,5,4,21,22,27,33,36,32,17,22,0,0,0
MEX,2003,270,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2012,770,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MEX,2011,220,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,1150,9,10,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,2,0,0,0,0,1
MEX,2000,9008,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,1130,2,735,5,19,6,9,8,12,17,19,23,33,30,33,34,41,51,63,70,93,169,0,0,0
MEX,2004,630,1,2788,0,1,0,3,3,14,30,55,78,94,155,191,227,287,355,394,365,283,251,0,0,2
MEX,2017,290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,612,2,20,0,0,3,0,0,0,1,2,0,1,1,3,1,2,1,4,0,1,0,0,0,0
MEX,2009,1240,1,656,6,2,3,2,1,7,3,12,19,26,12,35,41,57,64,55,79,82,145,0,0,5
MEX,2012,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,330,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2002,910,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,1540,1,1879,9,218,87,125,262,224,161,129,112,103,84,66,65,57,49,35,30,18,10,0,0,35
MEX,2007,1380,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,1170,2,5735,2,1,2,3,8,19,52,103,170,312,385,547,652,764,755,736,554,395,261,0,0,14
MEX,2016,9005,2,3605,1,2,0,1,2,1,7,3,11,25,37,46,102,138,186,278,399,700,1665,0,0,1
MEX,2000,9001,2,5492,44,29,14,14,12,21,22,28,45,49,81,109,150,242,363,467,597,753,2421,0,0,31
MEX,2001,1200,1,6828,85,53,55,59,120,151,157,148,174,186,232,312,363,479,599,716,839,763,1307,0,0,30
MEX,2011,1050,1,269,0,2,1,2,4,1,3,10,9,15,20,27,38,32,27,26,22,17,13,0,0,0
MEX,2014,1410,1,80,35,8,2,4,6,10,2,9,0,0,1,0,0,1,0,0,1,0,1,0,0,0
MEX,2003,731,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,930,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,1190,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,1475,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,1030,1,10,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,3,2,0,0,0
MEX,2013,1270,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2012,1520,2,473,10,20,9,7,5,5,8,11,15,5,17,26,23,24,33,34,52,69,99,0,0,1
MEX,2000,130,1,4,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,650,2,2746,8,8,1,1,9,6,7,14,19,54,91,162,204,291,376,428,428,352,287,0,0,0
MEX,2012,390,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEX,2004,1170,1,19621,5,3,0,4,14,92,334,762,1381,1941,2328,2435,2399,2174,1862,1512,1038,736,457,0,0,144
MEX,2000,690,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2007,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,611,1,256,0,1,0,1,1,0,1,6,3,6,10,21,24,39,33,34,28,21,26,0,0,1
MEX,2012,470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,9001,2,7778,66,43,16,31,26,31,31,39,51,70,105,135,188,298,445,563,785,1038,3776,0,0,41
MEX,2011,630,2,2608,0,0,1,0,6,14,31,57,86,105,165,229,222,235,248,313,305,276,313,0,0,2
MEX,2017,320,1,7,0,2,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
MEX,2005,620,2,238,0,0,0,0,0,1,1,5,3,4,7,14,25,29,31,28,44,20,26,0,0,0
MEX,2005,1580,2,1286,31,48,34,65,135,151,128,129,107,88,71,62,43,32,36,31,34,12,26,0,0,23
MEX,2006,600,1,30949,38,253,317,318,457,430,411,539,642,868,1178,1671,2281,2867,3807,4234,4108,3430,3068,0,0,32
MEX,2002,600,2,29895,29,167,223,253,262,260,383,687,1091,1618,2198,2467,2779,3028,3259,3348,3003,2345,2440,0,0,55
MEX,2016,680,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,1040,1,65503,291,85,62,97,249,395,485,799,1128,1586,2341,3297,4046,5233,6224,7568,8746,8645,14041,0,0,185
MEX,1999,1120,2,7097,28,13,4,5,10,11,8,14,20,39,59,124,213,331,600,830,1079,1111,2575,0,0,23
MEX,1998,540,2,5388,592,288,68,49,30,38,40,43,49,51,70,55,102,131,181,276,406,593,2294,0,0,32
MEX,2012,290,2,81,3,4,3,6,5,6,5,7,7,5,4,7,5,2,2,2,3,4,1,0,0,0
MEX,1998,1290,2,17,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,2,1,5,2,0,0,0
MEX,2001,440,2,32,0,0,0,1,0,11,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1
MEX,2012,9008,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,1580,2,1835,49,57,32,57,187,257,189,204,192,129,103,90,62,40,42,30,26,24,24,0,0,41
MEX,2006,1390,2,159,76,25,7,8,8,3,5,4,6,3,0,5,5,3,1,0,0,0,0,0,0,0
MEX,2009,1590,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,580,1,574,24,17,13,4,8,7,6,11,15,13,12,19,27,28,40,34,67,61,163,0,0,5
MEX,2009,1020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2002,1450,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2007,1540,2,380,15,105,34,50,43,19,22,20,12,4,10,9,1,12,3,4,6,3,4,0,0,4
MEX,2012,1220,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,1580,2,1533,39,59,39,65,150,201,162,138,112,102,88,64,60,49,35,45,27,17,37,0,0,44
MEX,2006,744,2,365,0,0,0,2,0,1,3,4,5,6,15,18,33,46,45,51,59,33,44,0,0,0
MEX,1999,870,1,415,6,2,1,1,0,3,3,1,5,7,3,7,11,16,36,49,63,56,144,0,0,1
MEX,2002,1300,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
MEX,2010,1120,2,10488,21,8,0,1,3,5,11,10,21,45,79,126,223,390,692,1099,1585,2064,4096,0,0,9
MEX,2006,1610,1,4522,105,60,25,31,41,79,84,89,108,117,125,112,126,165,214,241,386,546,1763,0,0,105
MEX,2011,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2003,750,2,1341,3,15,11,21,24,42,36,34,44,63,69,94,114,135,141,184,143,99,69,0,0,0
MEX,2003,820,2,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,3,0,0,0
MEX,2006,9001,2,4700,35,21,16,13,14,15,22,25,41,53,69,83,146,204,272,375,508,716,2059,0,0,13
MEX,2001,1240,1,352,1,2,0,3,3,1,11,5,8,17,10,15,11,15,13,32,48,50,103,0,0,4
MEX,1999,130,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,742,1,472,0,0,0,0,0,1,0,3,3,11,21,21,26,45,63,83,84,55,55,0,0,1
MEX,2009,780,2,2066,16,29,20,33,22,42,44,32,74,98,128,148,156,170,185,211,231,206,221,0,0,0
MEX,2009,1200,2,7359,80,29,36,67,146,161,110,153,183,208,324,354,489,543,645,740,800,755,1530,0,0,6
MEX,2013,690,1,49,0,0,0,0,1,0,0,0,1,2,2,4,1,5,5,8,7,4,9,0,0,0
MEX,2015,880,1,831,0,0,0,0,0,1,2,1,2,3,5,9,15,29,57,102,186,205,214,0,0,0
MEX,2001,520,2,2897,2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2008,1200,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MEX,2002,1120,1,9572,30,17,10,11,14,16,19,12,31,62,96,146,246,465,824,1261,1669,1733,2879,0,0,31
MEX,2014,930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,9008,1,113,5,4,1,0,7,20,4,18,15,16,5,4,1,3,1,3,2,0,3,0,0,1
MEX,2016,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MEX,2012,110,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2013,1030,1,7,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
MEX,2002,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,1181,2,403,0,0,0,0,2,1,2,4,4,5,10,10,12,21,18,34,44,73,163,0,0,0
MEX,2015,1185,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,230,1,16,0,0,0,0,0,1,2,0,1,0,1,1,1,1,0,3,3,1,1,0,0,0
MEX,2015,1590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2017,1130,2,723,5,10,9,11,10,10,18,11,27,29,30,35,33,43,40,55,72,88,186,0,0,1
MEX,2004,1181,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,360,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2003,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2007,1040,2,57485,221,71,54,75,143,159,226,332,500,798,1279,1708,2409,3244,4485,6122,8029,9132,18411,0,0,87
MEX,2008,100,2,1785,318,215,26,12,22,10,16,20,11,29,27,36,57,76,79,123,159,180,366,0,0,3
MEX,2004,40,2,53,6,0,0,0,0,2,3,3,2,8,5,2,1,1,4,3,3,3,7,0,0,0
MEX,2013,612,1,41,0,0,0,0,2,2,2,2,3,3,4,5,5,5,1,5,1,0,1,0,0,0
MEX,2012,770,1,4145,6,45,34,49,121,97,78,74,108,137,207,269,349,381,474,544,475,362,333,0,0,2
MEX,2001,741,2,655,4,17,37,21,26,21,19,21,28,44,40,49,61,52,61,56,48,34,16,0,0,0
MEX,2009,1480,1,52131,483,932,538,989,4385,6436,6224,5858,5481,4191,3426,2750,2171,1750,1460,1231,1117,791,1029,0,0,889
MEX,2003,450,2,412,0,0,0,2,50,77,87,93,78,24,1,0,0,0,0,0,0,0,0,0,0,0
MEX,2015,240,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2005,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,590,1,252267,4964,1260,792,915,1619,2324,2697,3680,5492,8278,11341,15699,19684,22532,25624,27734,29539,28470,39196,0,0,427
MEX,2011,660,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,751,1,278,0,1,3,6,6,18,20,14,17,17,13,25,20,23,32,17,19,10,17,0,0,0
MEX,2004,580,1,549,24,11,5,4,2,10,9,9,13,11,19,12,17,21,32,49,52,78,169,0,0,2
